date,rank,song,artist
2010-10-11,1,What Do You Mean?,Justin Bieber
2010-10-11,1,Hey Brother,Avicii
2010-10-11,1,Pippi,Dree Low
2010-10-12,1,Sweet but Psycho,Ava Max
2010-10-12,1,Don't You Worry Child,Swedish House Mafia featuring John Martin
2010-10-13,1,Rockstar,Post Malone featuring 21 Savage
2010-10-14,1,Starboy,The Weeknd featuring Daft Punk
2010-10-14,1,Vart jag mig i världen vänder,Den svenska björnstammen
2010-10-15,1,Waka Waka,Shakira featuring Freshlyground
2010-10-16,1,The Days,Avicii
2010-10-16,1,7 Years,Lukas Graham
2010-10-18,1,Hey Brother,Avicii
2010-10-18,1,Dance Monkey,Tones and I
2010-10-19,1,Sweet but Psycho,Ava Max
2010-10-19,1,Don't You Worry Child,Swedish House Mafia featuring John Martin
2010-10-20,1,Rockstar,Post Malone featuring 21 Savage
2010-10-21,1,We Found Love,Rihanna featuring Calvin Harris
2010-10-21,1,Starboy,The Weeknd featuring Daft Punk
2010-10-22,1,Från och med du,Oskar Linnros
2010-10-23,1,7 Years,Lukas Graham
2010-10-23,1,The Days,Avicii
2010-10-25,1,Hey Brother,Avicii
2010-10-25,1,Dance Monkey,Tones and I
2010-10-26,1,Sweet but Psycho,Ava Max
2010-10-26,1,Don't You Worry Child,Swedish House Mafia featuring John Martin
2010-10-27,1,Rockstar,Post Malone featuring 21 Savage
2010-10-28,1,We Found Love,Rihanna featuring Calvin Harris
2010-10-28,1,Say You Won't Let Go,James Arthur
2010-10-29,1,Gubben i lådan,Daniel Adams-Ray
2010-10-30,1,Sorry,Justin Bieber
2010-10-30,1,The Days,Avicii
2010-11-01,1,Hey Brother,Avicii
2010-11-01,1,Dance Monkey,Tones and I
2010-11-02,1,Shallow,Lady Gaga and Bradley Cooper
2010-11-02,1,Don't You Worry Child,Swedish House Mafia featuring John Martin
2010-11-03,1,Rockstar,Post Malone featuring 21 Savage
2010-11-04,1,Say You Won't Let Go,James Arthur
2010-11-04,1,We Found Love,Rihanna featuring Calvin Harris
2010-11-05,1,Gubben i lådan,Daniel Adams-Ray
2010-11-06,1,Cheerleader,OMI
2010-11-06,1,Hello,Adele
2010-11-08,1,Dance Monkey,Tones and I
2010-11-08,1,Hey Brother,Avicii
2010-11-09,1,Don't You Worry Child,Swedish House Mafia featuring John Martin
2010-11-09,1,Shallow,Lady Gaga and Bradley Cooper
2010-11-10,1,Pari,Hov1 featuring Jireel
2010-11-11,1,We Found Love,Rihanna featuring Calvin Harris
2010-11-11,1,Say You Won't Let Go,James Arthur
2010-11-12,1,Gubben i lådan,Daniel Adams-Ray
2010-11-13,1,Cheerleader,OMI
2010-11-13,1,Hello,Adele
2010-11-15,1,Lev nu dö sen,Miss Li
2010-11-15,1,The Monster,Eminem featuring Rihanna
2010-11-16,1,Don't You Worry Child,Swedish House Mafia featuring John Martin
2010-11-16,1,Shallow,Lady Gaga and Bradley Cooper
2010-11-17,1,Pari,Hov1 featuring Jireel
2010-11-18,1,Say You Won't Let Go,James Arthur
2010-11-18,1,We Found Love,Rihanna featuring Calvin Harris
2010-11-19,1,Gubben i lådan,Daniel Adams-Ray
2010-11-20,1,Cheerleader,OMI
2010-11-20,1,Love Yourself,Justin Bieber
2010-11-22,1,Lev nu dö sen,Miss Li
2010-11-22,1,The Monster,Eminem featuring Rihanna
2010-11-23,1,Shallow,Lady Gaga and Bradley Cooper
2010-11-23,1,Don't You Worry Child,Swedish House Mafia featuring John Martin
2010-11-24,1,Rockstar,Post Malone featuring 21 Savage
2010-11-25,1,Levels,Avicii
2010-11-25,1,Call on Me,Starley
2010-11-26,1,Mikrofonkåt,September
2010-11-27,1,Cheerleader,OMI
2010-11-27,1,Love Yourself,Justin Bieber
2010-11-29,1,Lev nu dö sen,Miss Li
2010-11-29,1,The Monster,Eminem featuring Rihanna
2010-11-30,1,Shallow,Lady Gaga and Bradley Cooper
2010-11-30,1,Don't You Worry Child,Swedish House Mafia featuring John Martin
2010-12-02,1,Call on Me,Starley
2010-12-02,1,Levels,Avicii
2010-12-03,1,Mikrofonkåt,September
2010-12-04,1,Love Yourself,Justin Bieber
2010-12-04,1,Cheerleader,OMI
2010-12-06,1,Lev nu dö sen,Miss Li
2010-12-06,1,Timber,Pitbull featuring Ke$ha
2010-12-07,1,All I Want for Christmas Is You,Mariah Carey
2010-12-07,1,Don't You Worry Child,Swedish House Mafia featuring John Martin
2010-12-08,1,Perfect Duet,Ed Sheeran and Beyoncé
2010-12-09,1,Call on Me,Starley
2010-12-09,1,Levels,Avicii
2010-12-10,1,Mikrofonkåt,September
2010-12-11,1,Cheerleader,OMI
2010-12-11,1,Love Yourself,Justin Bieber
2010-12-13,1,Timber,Pitbull featuring Ke$ha
2010-12-13,1,Dance Monkey,Tones and I
2010-12-14,1,All I Want for Christmas Is You,Mariah Carey
2010-12-14,1,Don't You Worry Child,Swedish House Mafia featuring John Martin
2010-12-15,1,Perfect Duet,Ed Sheeran and Beyoncé
2010-12-16,1,Levels,Avicii
2010-12-16,1,Call on Me,Starley
2010-12-17,1,Mikrofonkåt,September
2010-12-18,1,Cheerleader,OMI
2010-12-18,1,Love Yourself,Justin Bieber
2010-12-20,1,Timber,Pitbull featuring Ke$ha
2010-12-20,1,XO,Yasin and Dree Low
2010-12-21,1,All I Want for Christmas Is You,Mariah Carey
2010-12-21,1,Don't You Worry Child,Swedish House Mafia featuring John Martin
2010-12-22,1,River,Eminem featuring Ed Sheeran
2010-12-23,1,Rockabye,Clean Bandit featuring Anne-Marie & Sean Paul
2010-12-23,1,All This Way,Amanda Fondell
2010-12-24,1,Mikrofonkåt,September
2010-12-25,1,Cheerleader,OMI
2010-12-25,1,Faded,Alan Walker
2010-12-27,1,Last Christmas,Wham!
2010-12-27,1,Timber,Pitbull featuring Ke$ha
2010-12-28,1,Radioactive,Imagine Dragons
2010-12-28,1,Last Christmas,Wham!
2010-12-29,1,Last Christmas,Wham!
2010-12-30,1,Levels,Avicii
2010-12-30,1,I Don't Wanna Live Forever,Zayn & Taylor Swift
2010-12-31,1,Mikrofonkåt,September
2020-01-01,1,Du måste finnas,Newkid
2020-01-02,1,The Fate of Ophelia,Taylor Swift
2020-01-03,1,Längesen,Bolaget
2020-01-03,1,XO,Yasin and Dree Low
2020-01-05,1,Låt mig va,Bolaget and Victor Leksell
2020-01-06,1,Rid mig som en dalahäst,Rasmus Gozzi and Fröken Snusk
2020-01-07,1,ABCDEFU,Gayle
2020-01-08,1,Du måste finnas,Newkid
2020-01-09,1,Djurens vaggvisa,Humlan Djojj and Josefine Götestam
2020-01-10,1,Längesen,Bolaget
2020-01-10,1,Blinding Lights,The Weeknd
2020-01-12,1,Svar,C.Gambino
2020-01-13,1,Nätterna i Göteborg,Victor Leksell
2020-01-14,1,Som dom,Sarettii
2020-01-15,1,Du måste finnas,Newkid
2020-01-16,1,End of Beginning,Djo
2020-01-17,1,Mitten av september,Hov1
2020-01-17,1,Min Bitch,Yasin
2020-01-19,1,Svar,C.Gambino
2020-01-20,1,Flowers,Miley Cyrus
2020-01-21,1,Som dom,Sarettii
2020-01-22,1,Drivers License,Olivia Rodrigo
2020-01-23,1,Lush Life,Zara Larsson
2020-01-24,1,Lucky Luciano,23
2020-01-24,1,Svag,Victor Leksell
2020-01-26,1,Lean & Sprite,Owen  and Asme
2020-01-27,1,Flowers,Miley Cyrus
2020-01-28,1,30 personer,Hov1 and Elias Hurtig
2020-01-29,1,Drivers License,Olivia Rodrigo
2020-01-30,1,Lush Life,Zara Larsson
2020-01-31,1,Svag,Victor Leksell
2020-01-31,1,Apt.,Rosé and Bruno Mars
2020-02-02,1,Kite,Benjamin Ingrosso
2020-02-03,1,Du & jag,Einár
2020-02-04,1,Länge leve vi,23
2020-02-05,1,Barn av vår tid,Hov1
2020-02-06,1,Iconic,A-Teens
2020-02-07,1,Apt.,Rosé and Bruno Mars
2020-02-07,1,Svag,Victor Leksell
2020-02-09,1,Lean & Sprite,Owen and Asme
2020-02-10,1,Du & jag,Einár
2020-02-11,1,Länge leve vi,23
2020-02-12,1,Barn av vår tid,Hov1
2020-02-13,1,My System,Felicia
2020-02-14,1,Svag,Victor Leksell
2020-02-14,1,Bullerbyn är död,Simon Superti
2020-02-16,1,Lean & Sprite,Owen and Asme
2020-02-17,1,Flowers,Miley Cyrus
2020-02-18,1,Länge leve vi,23
2020-02-19,1,Tystnar i luren,Miriam Bryant and Victor Leksell
2020-02-20,1,My System,Felicia
2020-02-21,1,Svag,Victor Leksell
2020-02-21,1,On and On and On,Klara Hammarström
2020-02-23,1,Unga & fria,Fröken Snusk
2020-02-24,1,Flowers,Miley Cyrus
2020-02-25,1,Mano,Jireel
2020-02-26,1,Tystnar i luren,Miriam Bryant and Victor Leksell
2020-02-27,1,My System,Felicia
2020-02-28,1,Bara bada bastu,KAJ
2020-02-28,1,Svag,Victor Leksell
2020-03-01,1,Unga & fria,Fröken Snusk
2020-03-03,1,Tattoo,Loreen
2020-03-04,1,Mano,Jireel
2020-03-05,1,Tystnar i luren,Miriam Bryant and Victor Leksell
2020-03-06,1,My System,Felicia
2020-03-06,1,Svag,Victor Leksell
2020-03-07,1,Bara bada bastu,KAJ
2020-03-08,1,Unga & fria,Fröken Snusk
2020-03-10,1,Tattoo,Loreen
2020-03-11,1,Run to the Hills,Klara Hammarström
2020-03-12,1,Gamora,Hov1 featuring Einár
2020-03-13,1,Move,The Mamas
2020-03-14,1,Bara bada bastu,KAJ
2020-03-15,1,Unforgettable,Marcus & Martinus
2020-03-17,1,Tattoo,Loreen
2020-03-18,1,Hold Me Closer,Cornelia Jakobs
2020-03-19,1,Voices,Tusse
2020-03-20,1,Svag,Victor Leksell
2020-03-21,1,Bara bada bastu,KAJ
2020-03-22,1,Que Sera,Medina
2020-03-24,1,Tattoo,Loreen
2020-03-25,1,Hold Me Closer,Cornelia Jakobs
2020-03-26,1,Voices,Tusse
2020-03-27,1,Blinding Lights,The Weeknd
2020-03-28,1,Bara bada bastu,KAJ
2020-03-29,1,Vem fan e du?,Hooja and Miriam Bryant
2020-03-31,1,Lilla B,Hov1
2020-04-01,1,Hold Me Closer,Cornelia Jakobs
2020-04-02,1,Gamora,Hov1 featuring Einár
2020-04-03,1,Blinding Lights,The Weeknd
2020-04-04,1,Bara bada bastu,KAJ
2020-04-05,1,Vem fan e du?,Hooja and Miriam Bryant
2020-04-07,1,Lilla B,Hov1
2020-04-08,1,As It Was,Harry Styles
2020-04-09,1,Gamora,Hov1 featuring Einár
2020-04-10,1,Blinding Lights,The Weeknd
2020-04-11,1,Bara bada bastu,KAJ
2020-04-12,1,Vem fan e du?,Hooja and Miriam Bryant
2020-04-14,1,Lilla B,Hov1
2020-04-15,1,Ut med allt,Björn Holmgren
2020-04-16,1,Gamora,Hov1 featuring Einár
2020-04-17,1,Blinding Lights,The Weeknd
2020-04-18,1,Bara bada bastu,KAJ
2020-04-19,1,Vem fan e du?,Hooja and Miriam Bryant
2020-04-21,1,Ikväll igen,Bolaget
2020-04-22,1,Fakka ur,Loam  and Adaam
2020-04-23,1,Gamora,Hov1 featuring Einár
2020-04-24,1,Blinding Lights,The Weeknd
2020-04-25,1,Bara bada bastu,KAJ
2020-04-26,1,I Like the Way You Kiss Me,Artemas
2020-04-28,1,Ikväll igen,Bolaget
2020-04-29,1,Fakka ur,Loam  and Adaam
2020-04-30,1,Gamora,Hov1 featuring Einár
2020-05-01,1,Blinding Lights,The Weeknd
2020-05-02,1,Bara bada bastu,KAJ
2020-05-03,1,A Bar Song,Shaboozey
2020-05-05,1,Ikväll igen,Bolaget
2020-05-06,1,Fakka ur,Loam  and Adaam
2020-05-07,1,Tystnar i luren,Miriam Bryant and Victor Leksell
2020-05-08,1,Svag,Victor Leksell
2020-05-09,1,Bara bada bastu,KAJ
2020-05-10,1,A Bar Song,Shaboozey
2020-05-12,1,Ikväll igen,Bolaget
2020-05-13,1,Matador,Sarettii
2020-05-14,1,Tokken,Hov1 featuring Dree Low
2020-05-15,1,Blinding Lights,The Weeknd
2020-05-16,1,Bara bada bastu,KAJ
2020-05-17,1,A Bar Song,Shaboozey
2020-05-19,1,Cha Cha Cha,Käärijä
2020-05-20,1,2step,Ed Sheeran featuring 1.Cuz
2020-05-21,1,Tokken,Hov1 featuring Dree Low
2020-05-22,1,Blinding Lights,The Weeknd
2020-05-23,1,Bara bada bastu,KAJ
2020-05-24,1,A Bar Song,Shaboozey
2020-05-26,1,Grät,Hov1
2020-05-27,1,Komplicerat,Ant Wan
2020-05-28,1,Zitti e buoni,Måneskin
2020-05-29,1,Blinding Lights,The Weeknd
2020-05-30,1,Tusen spänn,Tjuvjakt and Fanny Avonne
2020-05-31,1,A Bar Song,Shaboozey
2020-06-02,1,Grät,Hov1
2020-06-03,1,2step,Ed Sheeran featuring 1.Cuz
2020-06-04,1,Samma gamla vanliga,A36
2020-06-05,1,Svag,Victor Leksell
2020-06-06,1,Tusen spänn,Tjuvjakt and Fanny Avonne
2020-06-07,1,A Bar Song,Shaboozey
2020-06-09,1,Ikväll igen,Bolaget
2020-06-10,1,Running Up That Hill,Kate Bush
2020-06-11,1,Samma gamla vanliga,A36
2020-06-12,1,Svag,Victor Leksell
2020-06-13,1,Tusen spänn,Tjuvjakt and Fanny Avonne
2020-06-14,1,Sista gång,C.Gambino
2020-06-16,1,Vill va med dig,Einár
2020-06-17,1,Lilla Nisse,Einár
2020-06-18,1,Samma gamla vanliga,A36
2020-06-19,1,Svag,Victor Leksell
2020-06-20,1,Tusen spänn,Tjuvjakt and Fanny Avonne
2020-06-21,1,Look Who's Laughing Now,Benjamin Ingrosso
2020-06-23,1,Ikväll igen,Bolaget
2020-06-24,1,Missförstått,Bell
2020-06-25,1,Samma gamla vanliga,A36
2020-06-26,1,Svag,Victor Leksell
2020-06-27,1,Tusen spänn,Tjuvjakt and Fanny Avonne
2020-06-28,1,Look Who's Laughing Now,Benjamin Ingrosso
2020-06-30,1,Ikväll igen,Bolaget
2020-07-01,1,Kan inte gå,Bolaget
2020-07-02,1,Samma gamla vanliga,A36
2020-07-03,1,Savage Love,Jawsh 685 and Jason Derulo
2020-07-04,1,Tusen spänn,Tjuvjakt and Fanny Avonne
2020-07-05,1,A Bar Song,Shaboozey
2020-07-07,1,Ikväll igen,Bolaget
2020-07-08,1,Kan inte gå,Bolaget
2020-07-09,1,Samma gamla vanliga,A36
2020-07-10,1,Savage Love,Jawsh 685 and Jason Derulo
2020-07-11,1,Tusen spänn,Tjuvjakt and Fanny Avonne
2020-07-12,1,A Bar Song,Shaboozey
2020-07-14,1,Ikväll igen,Bolaget
2020-07-15,1,Kan inte gå,Bolaget
2020-07-16,1,Stay,The Kid Laroi and Justin Bieber
2020-07-17,1,Savage Love,Jawsh 685 and Jason Derulo
2020-07-18,1,Tusen spänn,Tjuvjakt and Fanny Avonne
2020-07-19,1,A Bar Song,Shaboozey
2020-07-21,1,Ikväll igen,Bolaget
2020-07-22,1,Kan inte gå,Bolaget
2020-07-23,1,Flickorna i Båstad,Hov1
2020-07-24,1,Savage Love,Jawsh 685 and Jason Derulo
2020-07-25,1,Tusen spänn,Tjuvjakt and Fanny Avonne
2020-07-26,1,A Bar Song,Shaboozey
2020-07-28,1,Ikväll igen,Bolaget
2020-07-29,1,Din låt,Victor Leksell and Einár
2020-07-30,1,Stay,The Kid Laroi and Justin Bieber
2020-07-31,1,Savage Love,Jawsh 685 and Jason Derulo
2020-08-01,1,Golden,Huntrix
2020-08-02,1,A Bar Song,Shaboozey
2020-08-04,1,Ikväll igen,Bolaget
2020-08-05,1,Din låt,Victor Leksell and Einár
2020-08-06,1,Stay,The Kid Laroi and Justin Bieber
2020-08-07,1,Savage Love,Jawsh 685 and Jason Derulo
2020-08-08,1,Golden,Huntrix
2020-08-09,1,A Bar Song,Shaboozey
2020-08-11,1,Ikväll igen,Bolaget
2020-08-12,1,Din låt,Victor Leksell and Einár
2020-08-13,1,Stay,The Kid Laroi and Justin Bieber
2020-08-14,1,Savage Love,Jawsh 685 and Jason Derulo
2020-08-15,1,Golden,Huntrix
2020-08-16,1,Regnblöta skor,Miriam Bryant
2020-08-18,1,Ikväll igen,Bolaget
2020-08-19,1,Din låt,Victor Leksell and Einár
2020-08-20,1,Stay,The Kid Laroi and Justin Bieber
2020-08-21,1,Savage Love,Jawsh 685 and Jason Derulo
2020-08-22,1,Golden,Huntrix
2020-08-23,1,Regnblöta skor,Miriam Bryant
2020-08-25,1,Soldat,"VC Barre, Pablo Paz and Takenoelz"
2020-08-26,1,Din låt,Victor Leksell and Einár
2020-08-27,1,Stay,The Kid Laroi and Justin Bieber
2020-08-28,1,Svag,Victor Leksell
2020-08-29,1,Golden,Huntrix
2020-08-30,1,Regnblöta skor,Miriam Bryant
2020-09-01,1,Prada,"Cassö, Raye and D-Block Europe"
2020-09-02,1,Din låt,Victor Leksell and Einár
2020-09-03,1,Stay,The Kid Laroi and Justin Bieber
2020-09-04,1,Mood,24kGoldn featuring Iann Dior
2020-09-05,1,Golden,Huntrix
2020-09-06,1,I Might,Sarettii
2020-09-08,1,Prada,"Cassö, Raye and D-Block Europe"
2020-09-09,1,Din låt,Victor Leksell and Einár
2020-09-10,1,Don't Shut Me Down,ABBA
2020-09-11,1,Mood,24kGoldn featuring Iann Dior
2020-09-12,1,Golden,Huntrix
2020-09-13,1,I Might,Sarettii
2020-09-15,1,Saudade,Hov1 and Håkan Hellström
2020-09-16,1,Din låt,Victor Leksell and Einár
2020-09-17,1,Stay,The Kid Laroi and Justin Bieber
2020-09-18,1,Mood,24kGoldn featuring Iann Dior
2020-09-19,1,Golden,Huntrix
2020-09-20,1,I Might,Sarettii
2020-09-22,1,Farväl,Bolaget
2020-09-23,1,Sevilla,Thrife
2020-09-24,1,Stay,The Kid Laroi and Justin Bieber
2020-09-25,1,Mood,24kGoldn featuring Iann Dior
2020-09-26,1,Golden,Huntrix
2020-09-27,1,Lost and Found,Molly Sandén and Victor Leksell
2020-09-29,1,Dans från dig,"Einár, Sara Kurt and Le Winter"
2020-09-30,1,I'm Good,David Guetta and Bebe Rexha
2020-10-01,1,Stay,The Kid Laroi and Justin Bieber
2020-10-02,1,Mood,24kGoldn featuring Iann Dior
2020-10-03,1,Golden,Huntrix
2020-10-04,1,Lost and Found,Molly Sandén and Victor Leksell
2020-10-06,1,Go,Ant Wan
2020-10-07,1,I'm Good,David Guetta and Bebe Rexha
2020-10-08,1,Räkna dagar,Hov1
2020-10-09,1,Mood,24kGoldn featuring Iann Dior
2020-10-10,1,The Fate of Ophelia,Taylor Swift
2020-10-11,1,Lost and Found,Molly Sandén and Victor Leksell
2020-10-13,1,Automatic,C.Gambino
2020-10-14,1,I'm Good,David Guetta and Bebe Rexha
2020-10-15,1,Shivers,Ed Sheeran
2020-10-16,1,Mood,24kGoldn featuring Iann Dior
2020-10-17,1,The Fate of Ophelia,Taylor Swift
2020-10-18,1,Cecilia Lind,Yasin
2020-10-20,1,Automatic,C.Gambino
2020-10-21,1,Dum,Ant Wan
2020-10-22,1,Easy on Me,Adele
2020-10-23,1,Mood,24kGoldn featuring Iann Dior
2020-10-24,1,Golden,Huntrix
2020-10-25,1,Cecilia Lind,Yasin
2020-10-27,1,Det kommer aldrig va över för mig,Veronica Maggio
2020-10-28,1,I'm Good,David Guetta and Bebe Rexha
2020-10-29,1,Dansa,Einár and Adaam
2020-10-30,1,Mood,24kGoldn featuring Iann Dior
2020-10-31,1,Golden,Huntrix
2020-11-01,1,Cecilia Lind,Yasin
2020-11-03,1,Det kommer aldrig va över för mig,Veronica Maggio
2020-11-04,1,Ingen annan rör mig som du,Molly Hammar
2020-11-05,1,Easy on Me,Adele
2020-11-06,1,Långsamt farväl,Benjamin Ingrosso
2020-11-07,1,Golden,Huntrix
2020-11-08,1,Lost and Found,Molly Sandén and Victor Leksell
2020-11-10,1,Si No Estás,Íñigo Quintero
2020-11-11,1,Ingen annan rör mig som du,Molly Hammar
2020-11-12,1,Easy on Me,Adele
2020-11-13,1,Mood,24KGoldn featuring Iann Dior
2020-11-14,1,The Fate of Ophelia,Taylor Swift
2020-11-15,1,Lost and Found,Molly Sandén and Victor Leksell
2020-11-17,1,Hjärta,B.Baby
2020-11-18,1,Ingen annan rör mig som du,Molly Hammar
2020-11-19,1,Easy on Me,Adele
2020-11-20,1,Ge upp igen,Miriam Bryant and Yasin
2020-11-21,1,The Fate of Ophelia,Taylor Swift
2020-11-22,1,Lost and Found,Molly Sandén and Victor Leksell
2020-11-24,1,Bättre nu,Peg Parnevik
2020-11-25,1,Ingen annan rör mig som du,Molly Hammar
2020-11-26,1,Easy on Me,Adele
2020-11-27,1,Ge upp igen,Miriam Bryant and Yasin
2020-11-28,1,The Fate of Ophelia,Taylor Swift
2020-11-29,1,Last Christmas,Wham!
2020-12-01,1,Last Christmas,Wham!
2020-12-02,1,All I Want for Christmas Is You,Mariah Carey
2020-12-03,1,All I Want for Christmas Is You,Mariah Carey
2020-12-04,1,Ge upp igen,Miriam Bryant and Yasin
2020-12-05,1,Last Christmas,Wham!
2020-12-06,1,Last Christmas,Wham!
2020-12-08,1,Last Christmas,Wham!
2020-12-09,1,All I Want for Christmas Is You,Mariah Carey
2020-12-10,1,All I Want for Christmas Is You,Mariah Carey
2020-12-11,1,Ge upp igen,Miriam Bryant and Yasin
2020-12-12,1,Last Christmas,Wham!
2020-12-13,1,Last Christmas,Wham!
2020-12-15,1,Last Christmas,Wham!
2020-12-16,1,All I Want for Christmas Is You,Mariah Carey
2020-12-17,1,All I Want for Christmas Is You,Mariah Carey
2020-12-18,1,Du måste finnas,Newkid
2020-12-19,1,Last Christmas,Wham!
2020-12-20,1,Last Christmas,Wham!
2020-12-22,1,Last Christmas,Wham!
2020-12-23,1,Last Christmas,Wham!
2020-12-24,1,Last Christmas,Wham!
2020-12-25,1,All I Want for Christmas Is You,Mariah Carey
2020-12-26,1,Last Christmas,Wham!
2020-12-27,1,Last Christmas,Wham!
2020-12-29,1,Last Christmas,Wham!
2020-12-30,1,Last Christmas,Wham!
2020-12-31,1,Last Christmas,Wham!
