date,rank,song,artist
1980-07-05,1,Stars on 45,Stars on 45
1980-07-05,1,I Wanna Dance with Somebody,Whitney Houston
1980-07-06,1,Stomp!,The Brothers Johnson
1980-07-06,1,Sailing Away,All of Us
1980-07-06,1,Living Doll,Cliff Richard and The Young Ones
1980-07-07,1,We Are the World,USA for Africa
1980-07-07,1,19,Paul Hardcastle
1980-07-07,1,That Ole Devil Called Love,Alison Moyet
1980-07-08,1,Footloose,Kenny Loggins
1980-07-08,1,Nelson Mandela,The Special A.K.A.
1980-07-09,1,If You Don't Know Me by Now,Simply Red
1980-07-10,1,Blue Monday '88,New Order
1980-07-10,1,Beat It,Michael Jackson
1980-07-10,1,Total Eclipse of the Heart,Bonnie Tyler
1980-07-11,1,I Love Rock 'n' Roll,Joan Jett & the Blackhearts
1980-07-11,1,Don't You Want Me,The Human League
1980-07-12,1,I Wanna Dance with Somebody,Whitney Houston
1980-07-12,1,Lean on Me,Club Nouveau
1980-07-12,1,Stars on 45,Stars on 45
1980-07-13,1,Living Doll,Cliff Richard and The Young Ones
1980-07-13,1,Sailing Away,All of Us
1980-07-13,1,Funkytown,Lipps Inc.
1980-07-13,1,Stomp!,The Brothers Johnson
1980-07-14,1,That Ole Devil Called Love,Alison Moyet
1980-07-14,1,19,Paul Hardcastle
1980-07-14,1,We Are the World,USA for Africa
1980-07-15,1,Footloose,Kenny Loggins
1980-07-15,1,Nelson Mandela,The Special A.K.A.
1980-07-16,1,If You Don't Know Me by Now,Simply Red
1980-07-16,1,Batdance,Prince
1980-07-17,1,Blue Monday '88,New Order
1980-07-17,1,Total Eclipse of the Heart,Bonnie Tyler
1980-07-17,1,Sweet Lovers,Holidaymakers
1980-07-17,1,Beat It,Michael Jackson
1980-07-18,1,I Love Rock 'n' Roll,Joan Jett & the Blackhearts
1980-07-18,1,E Ipo,Prince Tui Teka
1980-07-19,1,Stars on 45,Stars on 45
1980-07-19,1,I Wanna Dance with Somebody,Whitney Houston
1980-07-20,1,Sailing Away,All of Us
1980-07-20,1,Locomotion,Ritz
1980-07-20,1,Stomp!,The Brothers Johnson
1980-07-21,1,19,Paul Hardcastle
1980-07-22,1,Nelson Mandela,The Special A.K.A.
1980-07-23,1,If You Don't Know Me by Now,Simply Red
1980-07-23,1,Bring Me Edelweiss,Edelweiss
1980-07-23,1,Batdance,Prince
1980-07-24,1,Total Eclipse of the Heart,Bonnie Tyler
1980-07-24,1,Blue Monday '88,New Order
1980-07-24,1,Beat It,Michael Jackson
1980-07-24,1,Sweet Lovers,Holidaymakers
1980-07-25,1,E Ipo,Prince Tui Teka
1980-07-25,1,I Love Rock 'n' Roll,Joan Jett & the Blackhearts
1980-07-26,1,Respectable,Mel and Kim
1980-07-26,1,I Wanna Dance with Somebody,Whitney Houston
1980-07-26,1,Stars on 45,Stars on 45
1980-07-27,1,Sailing Away,All of Us
1980-07-27,1,Locomotion,Ritz
1980-07-27,1,Stomp!,The Brothers Johnson
1980-07-28,1,19,Paul Hardcastle
1980-07-29,1,Nelson Mandela,The Special A.K.A.
1980-07-29,1,One Love/People Get Ready,Bob Marley and the Wailers
1980-07-30,1,Batdance,Prince
1980-07-30,1,If You Don't Know Me by Now,Simply Red
1980-07-31,1,Sweet Lovers,Holidaymakers
1980-07-31,1,Total Eclipse of the Heart,Bonnie Tyler
1980-07-31,1,Flashdance... What a Feeling,Irene Cara
1980-08-01,1,I Love Rock 'n' Roll,Joan Jett & the Blackhearts
1980-08-01,1,E Ipo,Prince Tui Teka
1980-08-01,1,Beautiful Woman,Toots and the Maytals
1980-08-02,1,I Wanna Dance with Somebody,Whitney Houston
1980-08-02,1,Respectable,Mel and Kim
1980-08-02,1,Stars on 45,Stars on 45
1980-08-03,1,Sailing Away,All of Us
1980-08-03,1,Locomotion,Ritz
1980-08-03,1,Stomp!,The Brothers Johnson
1980-08-04,1,19,Paul Hardcastle
1980-08-05,1,One Love/People Get Ready,Bob Marley and the Wailers
1980-08-05,1,Nelson Mandela,The Special A.K.A.
1980-08-06,1,Batdance,Prince
1980-08-06,1,If You Don't Know Me by Now,Simply Red
1980-08-07,1,Total Eclipse of the Heart,Bonnie Tyler
1980-08-07,1,Flashdance... What a Feeling,Irene Cara
1980-08-07,1,Sweet Lovers,Holidaymakers
1980-08-08,1,Beautiful Woman,Toots and the Maytals
1980-08-09,1,I Wanna Dance with Somebody,Whitney Houston
1980-08-09,1,Stars on 45,Stars on 45
1980-08-09,1,Respectable,Mel and Kim
1980-08-10,1,Locomotion,Ritz
1980-08-10,1,Sailing Away,All of Us
1980-08-10,1,Stomp!,The Brothers Johnson
1980-08-11,1,Into the Groove,Madonna
1980-08-11,1,19,Paul Hardcastle
1980-08-12,1,One Love/People Get Ready,Bob Marley and the Wailers
1980-08-13,1,Batdance,Prince
1980-08-14,1,Sweet Lovers,Holidaymakers
1980-08-14,1,Total Eclipse of the Heart,Bonnie Tyler
1980-08-14,1,Flashdance... What a Feeling,Irene Cara
1980-08-15,1,Beautiful Woman,Toots and the Maytals
1980-08-16,1,Atmosphere,Joy Division
1980-08-16,1,Respectable,Mel and Kim
1980-08-16,1,Stars on 45,Stars on 45
1980-08-17,1,Rockabilly Rebel,Matchbox
1980-08-17,1,I Wanna Be a Cowboy,Boys Don't Cry
1980-08-17,1,Sailing Away,All of Us
1980-08-17,1,Locomotion,Ritz
1980-08-18,1,19,Paul Hardcastle
1980-08-18,1,Into the Groove,Madonna
1980-08-19,1,One Love/People Get Ready,Bob Marley and the Wailers
1980-08-20,1,Toy Soldiers,Martika
1980-08-20,1,Batdance,Prince
1980-08-21,1,Flashdance... What a Feeling,Irene Cara
1980-08-21,1,Sweet Lovers,Holidaymakers
1980-08-22,1,Beautiful Woman,Toots and the Maytals
1980-08-23,1,Stars on 45,Stars on 45
1980-08-23,1,Respectable,Mel and Kim
1980-08-23,1,Celebration,Kool & the Gang
1980-08-24,1,Locomotion,Ritz
1980-08-24,1,Sailing Away,All of Us
1980-08-24,1,I Wanna Be a Cowboy,Boys Don't Cry
1980-08-25,1,Into the Groove,Madonna
1980-08-25,1,19,Paul Hardcastle
1980-08-26,1,One Love/People Get Ready,Bob Marley and the Wailers
1980-08-27,1,Toy Soldiers,Martika
1980-08-27,1,Batdance,Prince
1980-08-28,1,Doctorin' the Tardis,The Timelords
1980-08-28,1,Sweet Lovers,Holidaymakers
1980-08-28,1,Flashdance... What a Feeling,Irene Cara
1980-08-29,1,Beautiful Woman,Toots and the Maytals
1980-08-30,1,Stars on 45,Stars on 45
1980-08-30,1,Respectable,Mel and Kim
1980-08-30,1,La Bamba,Los Lobos
1980-08-30,1,See Me Go,Screaming Meemees
1980-08-30,1,Celebration,Kool & the Gang
1980-08-31,1,I Wanna Be a Cowboy,Boys Don't Cry
1980-08-31,1,Locomotion,Ritz
1980-08-31,1,Sailing Away,All of Us
1980-09-01,1,Into the Groove,Madonna
1980-09-01,1,19,Paul Hardcastle
1980-09-02,1,One Love/People Get Ready,Bob Marley and the Wailers
1980-09-03,1,Toy Soldiers,Martika
1980-09-03,1,Batdance,Prince
1980-09-04,1,Doctorin' the Tardis,The Timelords
1980-09-04,1,Flashdance... What a Feeling,Irene Cara
1980-09-04,1,Sweet Lovers,Holidaymakers
1980-09-05,1,Beautiful Woman,Toots and the Maytals
1980-09-05,1,Cat People,David Bowie
1980-09-06,1,Celebration,Kool & the Gang
1980-09-06,1,Stars on 45,Stars on 45
1980-09-06,1,Respectable,Mel and Kim
1980-09-06,1,La Bamba,Los Lobos
1980-09-07,1,Sailing Away,All of Us
1980-09-07,1,I Wanna Be a Cowboy,Boys Don't Cry
1980-09-07,1,Locomotion,Ritz
1980-09-07,1,Venus,Bananarama
1980-09-08,1,Into the Groove,Madonna
1980-09-09,1,One Love/People Get Ready,Bob Marley and the Wailers
1980-09-10,1,Toy Soldiers,Martika
1980-09-11,1,Life Begins at Forty,Dave and the Dynamos
1980-09-11,1,Doctorin' the Tardis,The Timelords
1980-09-11,1,Flashdance... What a Feeling,Irene Cara
1980-09-11,1,Sweet Lovers,Holidaymakers
1980-09-12,1,Cat People,David Bowie
1980-09-12,1,Beautiful Woman,Toots and the Maytals
1980-09-13,1,La Bamba,Los Lobos
1980-09-13,1,Stars on 45,Stars on 45
1980-09-13,1,Respectable,Mel and Kim
1980-09-13,1,Celebration,Kool & the Gang
1980-09-14,1,I Wanna Be a Cowboy,Boys Don't Cry
1980-09-14,1,Locomotion,Ritz
1980-09-14,1,Sailing Away,All of Us
1980-09-14,1,Venus,Bananarama
1980-09-14,1,Food for Thought,UB40
1980-09-15,1,Into the Groove,Madonna
1980-09-16,1,One Love/People Get Ready,Bob Marley and the Wailers
1980-09-16,1,Two Tribes,Frankie Goes to Hollywood
1980-09-17,1,Toy Soldiers,Martika
1980-09-17,1,On Our Own,Bobby Brown
1980-09-18,1,Doctorin' the Tardis,The Timelords
1980-09-18,1,Cecilia,Times Two
1980-09-18,1,Sweet Lovers,Holidaymakers
1980-09-18,1,Flashdance... What a Feeling,Irene Cara
1980-09-18,1,Life Begins at Forty,Dave and the Dynamos
1980-09-19,1,Cat People,David Bowie
1980-09-19,1,Beautiful Woman,Toots and the Maytals
1980-09-20,1,Stars on 45,Stars on 45
1980-09-20,1,Celebration,Kool & the Gang
1980-09-20,1,Bad Habits,Billy Field
1980-09-20,1,Respectable,Mel and Kim
1980-09-20,1,La Bamba,Los Lobos
1980-09-21,1,Food for Thought,UB40
1980-09-21,1,Locomotion,Ritz
1980-09-21,1,Sailing Away,All of Us
1980-09-21,1,Venus,Bananarama
1980-09-22,1,Into the Groove,Madonna
1980-09-22,1,I Got You Babe,UB40 and Chrissie Hynde
1980-09-23,1,Two Tribes,Frankie Goes to Hollywood
1980-09-23,1,One Love/People Get Ready,Bob Marley and the Wailers
1980-09-24,1,On Our Own,Bobby Brown
1980-09-24,1,Toy Soldiers,Martika
1980-09-25,1,Cecilia,Times Two
1980-09-25,1,Life Begins at Forty,Dave and the Dynamos
1980-09-25,1,Sweet Lovers,Holidaymakers
1980-09-25,1,Doctorin' the Tardis,The Timelords
1980-09-25,1,Flashdance... What a Feeling,Irene Cara
1980-09-26,1,Beautiful Woman,Toots and the Maytals
1980-09-26,1,Cat People,David Bowie
1980-09-26,1,Fame,Irene Cara
1980-09-27,1,La Bamba,Los Lobos
1980-09-27,1,Celebration,Kool & the Gang
1980-09-27,1,Bad Habits,Billy Field
1980-09-28,1,Food for Thought,UB40
1980-09-28,1,Locomotion,Ritz
1980-09-28,1,Venus,Bananarama
1980-09-28,1,Sailing Away,All of Us
1980-09-29,1,Into the Groove,Madonna
1980-09-29,1,I Got You Babe,UB40 and Chrissie Hynde
1980-09-30,1,Two Tribes,Frankie Goes to Hollywood
1980-09-30,1,One Love/People Get Ready,Bob Marley and the Wailers
1980-10-01,1,Toy Soldiers,Martika
1980-10-01,1,On Our Own,Bobby Brown
1980-10-02,1,Flashdance... What a Feeling,Irene Cara
1980-10-02,1,Cecilia,Times Two
1980-10-02,1,Send Me an Angel,Real Life
1980-10-02,1,Life Begins at Forty,Dave and the Dynamos
1980-10-03,1,Cat People,David Bowie
1980-10-03,1,Fame,Irene Cara
1980-10-04,1,Lady,Commodores
1980-10-04,1,Bad Habits,Billy Field
1980-10-04,1,La Bamba,Los Lobos
1980-10-05,1,Locomotion,Ritz
1980-10-05,1,Food for Thought,UB40
1980-10-05,1,Sailing Away,All of Us
1980-10-05,1,Slice of Heaven,Dave Dobbyn with Herbs
1980-10-05,1,Venus,Bananarama
1980-10-06,1,I Got You Babe,UB40 and Chrissie Hynde
1980-10-06,1,Into the Groove,Madonna
1980-10-07,1,One Love/People Get Ready,Bob Marley and the Wailers
1980-10-07,1,Pride,U2
1980-10-07,1,Two Tribes,Frankie Goes to Hollywood
1980-10-08,1,Swing the Mood,Jive Bunny and the Mastermixers
1980-10-08,1,On Our Own,Bobby Brown
1980-10-09,1,Life Begins at Forty,Dave and the Dynamos
1980-10-09,1,Puttin' On the Ritz,Taco
1980-10-09,1,Nobody Else,Tex Pistol and Rikki Morris
1980-10-09,1,Cecilia,Times Two
1980-10-09,1,Flashdance... What a Feeling,Irene Cara
1980-10-10,1,Fame,Irene Cara
1980-10-11,1,Theme from The Greatest American Hero,Joey Scarbury
1980-10-11,1,La Bamba,Los Lobos
1980-10-12,1,Venus,Bananarama
1980-10-12,1,Upside Down,Diana Ross
1980-10-12,1,Locomotion,Ritz
1980-10-12,1,Food for Thought,UB40
1980-10-12,1,Slice of Heaven,Dave Dobbyn with Herbs
1980-10-13,1,Into the Groove,Madonna
1980-10-13,1,I Got You Babe,UB40 and Chrissie Hynde
1980-10-14,1,One Love/People Get Ready,Bob Marley and the Wailers
1980-10-14,1,I Just Called to Say I Love You,Stevie Wonder
1980-10-14,1,Two Tribes,Frankie Goes to Hollywood
1980-10-15,1,Swing the Mood,Jive Bunny and the Mastermixers
1980-10-15,1,On Our Own,Bobby Brown
1980-10-16,1,Puttin' On the Ritz,Taco
1980-10-16,1,Desire,U2
1980-10-16,1,Cecilia,Times Two
1980-10-17,1,Da Da Da,Trio
1980-10-17,1,Fame,Irene Cara
1980-10-18,1,Theme from The Greatest American Hero,Joey Scarbury
1980-10-18,1,The Game of Love,Tex Pistol
1980-10-18,1,La Bamba,Los Lobos
1980-10-19,1,Locomotion,Ritz
1980-10-19,1,Food for Thought,UB40
1980-10-19,1,Upside Down,Diana Ross
1980-10-19,1,Venus,Bananarama
1980-10-19,1,Slice of Heaven,Dave Dobbyn with Herbs
1980-10-20,1,Into the Groove,Madonna
1980-10-20,1,I Got You Babe,UB40 and Chrissie Hynde
1980-10-21,1,I Just Called to Say I Love You,Stevie Wonder
1980-10-21,1,One Love/People Get Ready,Bob Marley and the Wailers
1980-10-22,1,Swing the Mood,Jive Bunny and the Mastermixers
1980-10-23,1,Puttin' On the Ritz,Taco
1980-10-23,1,Desire,U2
1980-10-23,1,Red Red Wine,UB40
1980-10-24,1,Fame,Irene Cara
1980-10-24,1,Da Da Da,Trio
1980-10-25,1,Theme from The Greatest American Hero,Joey Scarbury
1980-10-25,1,La Bamba,Los Lobos
1980-10-25,1,Beds Are Burning,Midnight Oil
1980-10-26,1,Upside Down,Diana Ross
1980-10-26,1,Food for Thought,UB40
1980-10-26,1,Slice of Heaven,Dave Dobbyn with Herbs
1980-10-27,1,I Got You Babe,UB40 and Chrissie Hynde
1980-10-28,1,I Just Called to Say I Love You,Stevie Wonder
1980-10-29,1,Swing the Mood,Jive Bunny and the Mastermixers
1980-10-30,1,Karma Chameleon,Culture Club
1980-10-30,1,Desire,U2
1980-10-31,1,Da Da Da,Trio
1980-11-01,1,Theme from The Greatest American Hero,Joey Scarbury
1980-11-01,1,La Bamba,Los Lobos
1980-11-01,1,Say I Love You,Renée Geyer
1980-11-01,1,Beds Are Burning,Midnight Oil
1980-11-02,1,Slice of Heaven,Dave Dobbyn with Herbs
1980-11-02,1,Master Blaster,Stevie Wonder
1980-11-02,1,Upside Down,Diana Ross
1980-11-03,1,I Got You Babe,UB40 and Chrissie Hynde
1980-11-03,1,Part-Time Lover,Stevie Wonder
1980-11-04,1,I Just Called to Say I Love You,Stevie Wonder
1980-11-05,1,Swing the Mood,Jive Bunny and the Mastermixers
1980-11-06,1,Desire,U2
1980-11-06,1,Karma Chameleon,Culture Club
1980-11-07,1,Da Da Da,Trio
1980-11-07,1,Come On Eileen,Dexys Midnight Runners
1980-11-08,1,Beds Are Burning,Midnight Oil
1980-11-08,1,Theme from The Greatest American Hero,Joey Scarbury
1980-11-08,1,La Bamba,Los Lobos
1980-11-08,1,Where the Streets Have No Name,U2
1980-11-08,1,Say I Love You,Renée Geyer
1980-11-09,1,Master Blaster,Stevie Wonder
1980-11-09,1,Slice of Heaven,Dave Dobbyn with Herbs
1980-11-09,1,Upside Down,Diana Ross
1980-11-10,1,Part-Time Lover,Stevie Wonder
1980-11-10,1,I Got You Babe,UB40 and Chrissie Hynde
1980-11-11,1,I Just Called to Say I Love You,Stevie Wonder
1980-11-12,1,Right Here Waiting,Richard Marx
1980-11-12,1,Swing the Mood,Jive Bunny and the Mastermixers
1980-11-13,1,Desire,U2
1980-11-13,1,Karma Chameleon,Culture Club
1980-11-14,1,Come On Eileen,Dexys Midnight Runners
1980-11-14,1,Da Da Da,Trio
1980-11-15,1,Say I Love You,Renée Geyer
1980-11-15,1,Where the Streets Have No Name,U2
1980-11-15,1,Beds Are Burning,Midnight Oil
1980-11-15,1,La Bamba,Los Lobos
1980-11-16,1,Slice of Heaven,Dave Dobbyn with Herbs
1980-11-16,1,Master Blaster,Stevie Wonder
1980-11-17,1,I Got You Babe,UB40 and Chrissie Hynde
1980-11-17,1,Part-Time Lover,Stevie Wonder
1980-11-17,1,The Power of Love,Jennifer Rush
1980-11-18,1,I Just Called to Say I Love You,Stevie Wonder
1980-11-19,1,Right Here Waiting,Richard Marx
1980-11-19,1,Swing the Mood,Jive Bunny and the Mastermixers
1980-11-20,1,Desire,U2
1980-11-20,1,Karma Chameleon,Culture Club
1980-11-20,1,The Only Way Is Up,Yazz and the Plastic Population
1980-11-21,1,Come On Eileen,Dexys Midnight Runners
1980-11-22,1,La Bamba,Los Lobos
1980-11-22,1,Say I Love You,Renée Geyer
1980-11-22,1,Beds Are Burning,Midnight Oil
1980-11-22,1,Where the Streets Have No Name,U2
1980-11-23,1,Slice of Heaven,Dave Dobbyn with Herbs
1980-11-23,1,Master Blaster,Stevie Wonder
1980-11-24,1,The Power of Love,Jennifer Rush
1980-11-24,1,I Got You Babe,UB40 and Chrissie Hynde
1980-11-25,1,I Just Called to Say I Love You,Stevie Wonder
1980-11-26,1,Swing the Mood,Jive Bunny and the Mastermixers
1980-11-26,1,Right Here Waiting,Richard Marx
1980-11-27,1,Karma Chameleon,Culture Club
1980-11-27,1,Desire,U2
1980-11-27,1,The Only Way Is Up,Yazz and the Plastic Population
1980-11-28,1,Come On Eileen,Dexys Midnight Runners
1980-11-29,1,Beds Are Burning,Midnight Oil
1980-11-29,1,Say I Love You,Renée Geyer
1980-11-30,1,He's So Shy,The Pointer Sisters
1980-11-30,1,Slice of Heaven,Dave Dobbyn with Herbs
1980-11-30,1,Master Blaster,Stevie Wonder
1980-11-30,1,Walk This Way,Run–D.M.C.
1980-12-01,1,The Power of Love,Jennifer Rush
1980-12-01,1,I Got You Babe,UB40 and Chrissie Hynde
1980-12-02,1,I Just Called to Say I Love You,Stevie Wonder
1980-12-03,1,Swing the Mood,Jive Bunny and the Mastermixers
1980-12-03,1,Escaping,Margaret Urlich
1980-12-03,1,Right Here Waiting,Richard Marx
1980-12-04,1,Karma Chameleon,Culture Club
1980-12-04,1,The Only Way Is Up,Yazz and the Plastic Population
1980-12-04,1,Desire,U2
1980-12-05,1,Come On Eileen,Dexys Midnight Runners
1980-12-05,1,Pass the Dutchie,Musical Youth
1980-12-06,1,Faith,George Michael
1980-12-06,1,Beds Are Burning,Midnight Oil
1980-12-06,1,Say I Love You,Renée Geyer
1980-12-06,1,Physical,Olivia Newton-John
1980-12-07,1,Slice of Heaven,Dave Dobbyn with Herbs
1980-12-07,1,He's So Shy,The Pointer Sisters
1980-12-07,1,Walk This Way,Run–D.M.C.
1980-12-07,1,Master Blaster,Stevie Wonder
1980-12-08,1,The Power of Love,Jennifer Rush
1980-12-09,1,Caribbean Queen,Billy Ocean
1980-12-09,1,I Just Called to Say I Love You,Stevie Wonder
1980-12-10,1,Escaping,Margaret Urlich
1980-12-10,1,Right Here Waiting,Richard Marx
1980-12-11,1,Uptown Girl,Billy Joel
1980-12-11,1,Desire,U2
1980-12-11,1,The Only Way Is Up,Yazz and the Plastic Population
1980-12-11,1,Melting Pot,When the Cat's Away
1980-12-11,1,Karma Chameleon,Culture Club
1980-12-12,1,Pass the Dutchie,Musical Youth
1980-12-12,1,Come On Eileen,Dexys Midnight Runners
1980-12-13,1,Say I Love You,Renée Geyer
1980-12-13,1,Beds Are Burning,Midnight Oil
1980-12-13,1,Faith,George Michael
1980-12-13,1,Physical,Olivia Newton-John
1980-12-14,1,Walk This Way,Run–D.M.C.
1980-12-14,1,He's So Shy,The Pointer Sisters
1980-12-14,1,Slice of Heaven,Dave Dobbyn with Herbs
1980-12-14,1,Master Blaster,Stevie Wonder
1980-12-15,1,Room That Echoes,Peking Man
1980-12-15,1,The Power of Love,Jennifer Rush
1980-12-16,1,I Just Called to Say I Love You,Stevie Wonder
1980-12-16,1,Caribbean Queen,Billy Ocean
1980-12-17,1,Escaping,Margaret Urlich
1980-12-18,1,Uptown Girl,Billy Joel
1980-12-18,1,The Only Way Is Up,Yazz and the Plastic Population
1980-12-18,1,Karma Chameleon,Culture Club
1980-12-18,1,Teardrops,Womack & Womack
1980-12-19,1,Come On Eileen,Dexys Midnight Runners
1980-12-19,1,Pass the Dutchie,Musical Youth
1980-12-20,1,How Great Thou Art,Howard Morrison
1980-12-20,1,Faith,George Michael
1980-12-20,1,Say I Love You,Renée Geyer
1980-12-20,1,Physical,Olivia Newton-John
1980-12-20,1,Beds Are Burning,Midnight Oil
1980-12-21,1,He's So Shy,The Pointer Sisters
1980-12-21,1,Shaddap You Face,Joe Dolce Music Theatre
1980-12-21,1,Walk This Way,Run–D.M.C.
1980-12-21,1,Slice of Heaven,Dave Dobbyn with Herbs
1980-12-22,1,The Power of Love,Jennifer Rush
1980-12-22,1,Room That Echoes,Peking Man
1980-12-23,1,Caribbean Queen,Billy Ocean
1980-12-23,1,I Just Called to Say I Love You,Stevie Wonder
1980-12-24,1,Escaping,Margaret Urlich
1980-12-25,1,Teardrops,Womack & Womack
1980-12-25,1,Karma Chameleon,Culture Club
1980-12-25,1,Uptown Girl,Billy Joel
1980-12-26,1,Pass the Dutchie,Musical Youth
1980-12-27,1,Physical,Olivia Newton-John
1980-12-27,1,How Great Thou Art,Howard Morrison
1980-12-27,1,Faith,George Michael
1980-12-27,1,Say I Love You,Renée Geyer
1980-12-28,1,Walk This Way,Run–D.M.C.
1980-12-28,1,Shaddap You Face,Joe Dolce Music Theatre
1980-12-28,1,He's So Shy,The Pointer Sisters
1980-12-28,1,Slice of Heaven,Dave Dobbyn with Herbs
1980-12-29,1,The Power of Love,Jennifer Rush
1980-12-29,1,Room That Echoes,Peking Man
1980-12-30,1,I Just Called to Say I Love You,Stevie Wonder
1980-12-30,1,Caribbean Queen,Billy Ocean
1980-12-31,1,Escaping,Margaret Urlich
1981-01-01,1,Teardrops,Womack & Womack
1981-01-01,1,Karma Chameleon,Culture Club
1981-01-01,1,Uptown Girl,Billy Joel
1981-01-02,1,Pass the Dutchie,Musical Youth
1981-01-03,1,Faith,George Michael
1981-01-03,1,How Great Thou Art,Howard Morrison
1981-01-04,1,Shaddap You Face,Joe Dolce Music Theatre
1981-01-04,1,Walk This Way,Run–D.M.C.
1981-01-04,1,Slice of Heaven,Dave Dobbyn with Herbs
1981-01-05,1,Room That Echoes,Peking Man
1981-01-06,1,I Just Called to Say I Love You,Stevie Wonder
1981-01-06,1,Caribbean Queen,Billy Ocean
1981-01-07,1,Escaping,Margaret Urlich
1981-01-08,1,Uptown Girl,Billy Joel
1981-01-08,1,Karma Chameleon,Culture Club
1981-01-08,1,Teardrops,Womack & Womack
1981-01-09,1,Pass the Dutchie,Musical Youth
1981-01-10,1,Faith,George Michael
1981-01-10,1,How Great Thou Art,Howard Morrison
1981-01-11,1,Shaddap You Face,Joe Dolce Music Theatre
1981-01-11,1,Slice of Heaven,Dave Dobbyn with Herbs
1981-01-11,1,Walk This Way,Run–D.M.C.
1981-01-12,1,Room That Echoes,Peking Man
1981-01-13,1,I Just Called to Say I Love You,Stevie Wonder
1981-01-13,1,Caribbean Queen,Billy Ocean
1981-01-14,1,Escaping,Margaret Urlich
1981-01-15,1,Teardrops,Womack & Womack
1981-01-15,1,Uptown Girl,Billy Joel
1981-01-16,1,Pass the Dutchie,Musical Youth
1981-01-17,1,How Great Thou Art,Howard Morrison
1981-01-17,1,Faith,George Michael
1981-01-18,1,Walk This Way,Run–D.M.C.
1981-01-18,1,Shaddap You Face,Joe Dolce Music Theatre
1981-01-19,1,Room That Echoes,Peking Man
1981-01-20,1,Caribbean Queen,Billy Ocean
1981-01-20,1,I Just Called to Say I Love You,Stevie Wonder
1981-01-21,1,Escaping,Margaret Urlich
1981-01-22,1,Uptown Girl,Billy Joel
1981-01-23,1,Pass the Dutchie,Musical Youth
1981-01-24,1,How Great Thou Art,Howard Morrison
1981-01-24,1,Faith,George Michael
1981-01-25,1,Shaddap You Face,Joe Dolce Music Theatre
1981-01-25,1,Walk This Way,Run–D.M.C.
1981-01-26,1,Room That Echoes,Peking Man
1981-01-27,1,Caribbean Queen,Billy Ocean
1981-01-28,1,Escaping,Margaret Urlich
1981-01-29,1,Uptown Girl,Billy Joel
1981-01-30,1,Pass the Dutchie,Musical Youth
1981-01-31,1,How Great Thou Art,Howard Morrison
1981-01-31,1,Faith,George Michael
1981-02-01,1,Walk This Way,Run–D.M.C.
1981-02-01,1,Shaddap You Face,Joe Dolce Music Theatre
1981-02-02,1,Room That Echoes,Peking Man
1981-02-03,1,Caribbean Queen,Billy Ocean
1981-02-04,1,Escaping,Margaret Urlich
1981-02-05,1,Uptown Girl,Billy Joel
1981-02-06,1,Pass the Dutchie,Musical Youth
1981-02-07,1,How Great Thou Art,Howard Morrison
1981-02-07,1,Faith,George Michael
1981-02-08,1,Walk This Way,Run–D.M.C.
1981-02-08,1,Shaddap You Face,Joe Dolce Music Theatre
1981-02-14,1,How Great Thou Art,Howard Morrison
1981-02-15,1,Shaddap You Face,Joe Dolce Music Theatre
1981-07-31,1,Flashdance... What a Feeling,Irene Cara
1981-08-07,1,Flashdance... What a Feeling,Irene Cara
1981-08-14,1,Flashdance... What a Feeling,Irene Cara
1981-08-21,1,Flashdance... What a Feeling,Irene Cara
1981-08-28,1,Flashdance... What a Feeling,Irene Cara
1981-09-04,1,Flashdance... What a Feeling,Irene Cara
1981-12-20,1,How Great Thou Art,Howard Morrison
1981-12-27,1,How Great Thou Art,Howard Morrison
1982-01-03,1,How Great Thou Art,Howard Morrison
1982-01-10,1,How Great Thou Art,Howard Morrison
1982-01-17,1,How Great Thou Art,Howard Morrison
1982-01-24,1,How Great Thou Art,Howard Morrison
1982-01-31,1,How Great Thou Art,Howard Morrison
1982-02-07,1,How Great Thou Art,Howard Morrison
1982-03-14,1,Hands Up,Ottawan
1982-03-21,1,Hands Up,Ottawan
1982-03-28,1,Hands Up,Ottawan
1982-04-04,1,Hands Up,Ottawan
1982-04-11,1,Hands Up,Ottawan
1982-04-18,1,Hands Up,Ottawan
1982-04-25,1,Hands Up,Ottawan
1982-05-02,1,Hands Up,Ottawan
1982-05-09,1,Hands Up,Ottawan
1982-12-05,1,Pass the Dutchie,Musical Youth
1982-12-12,1,Pass the Dutchie,Musical Youth
1982-12-19,1,Pass the Dutchie,Musical Youth
1982-12-26,1,Pass the Dutchie,Musical Youth
1983-01-02,1,Pass the Dutchie,Musical Youth
1983-01-09,1,Pass the Dutchie,Musical Youth
1983-01-16,1,Pass the Dutchie,Musical Youth
1983-01-23,1,Sexual Healing,Marvin Gaye
1983-01-30,1,Sexual Healing,Marvin Gaye
1983-02-06,1,Sexual Healing,Marvin Gaye
1983-02-13,1,Sexual Healing,Marvin Gaye
1983-02-20,1,Sexual Healing,Marvin Gaye
1983-02-27,1,Sexual Healing,Marvin Gaye
1983-10-30,1,Karma Chameleon,Culture Club
1983-11-06,1,Karma Chameleon,Culture Club
1983-11-13,1,Karma Chameleon,Culture Club
1983-11-20,1,Karma Chameleon,Culture Club
1983-11-27,1,Karma Chameleon,Culture Club
1983-12-04,1,Karma Chameleon,Culture Club
1983-12-11,1,Uptown Girl,Billy Joel
1983-12-18,1,Uptown Girl,Billy Joel
